date,close,company,price_change,volume_change,high_low_ratio,target,headline,news_count_log,volume_log,day_of_week,month,quarter,is_monday,is_friday,company_encoded
2023-10-09,176.75,Apple,0.0085,-0.7805388440847134,0.0,0,Apple market update,0.6931471805599453,17.562441939116322,0,10,4,1,0,0
2023-10-10,176.16,Apple,-0.0034,0.09751822509923978,0.0,1,Apple market update,0.6931471805599453,17.59281291531245,1,10,4,0,0,0
2023-10-11,177.55,Apple,0.0079,0.2371883090878876,0.0,1,Apple market update,0.6931471805599453,17.67731550126174,2,10,4,0,0,0
2023-10-12,178.45,Apple,0.0051,0.46969603907387425,0.0,0,Apple market update,0.6931471805599453,17.854044638653825,3,10,4,0,0,0
2023-10-13,176.62,Apple,-0.0103,-0.24241067575402817,0.0,0,Apple market update,0.6931471805599453,17.7556758482837,4,10,4,0,1,0
2023-10-16,176.49,Apple,-0.0007,0.07317249378276543,0.0,0,Apple market update,0.6931471805599453,17.776647503712127,0,10,4,1,0,0
2023-10-17,174.94,Apple,-0.0088,0.25496354179879405,0.0,0,Apple market update,0.6931471805599453,17.868154284737425,1,10,4,0,0,0
2023-10-18,173.64,Apple,-0.0074,-0.11256542403197309,0.0,0,Apple market update,0.6931471805599453,17.818550924037513,2,10,4,0,0,0
2023-10-19,173.27,Apple,-0.0022,0.22469676474576752,0.0,0,Apple market update,0.6931471805599453,17.898168783513363,3,10,4,0,0,0
2023-10-20,170.72,Apple,-0.0147,0.22564228931777314,0.0,1,Apple market update,0.6931471805599453,17.97819890773058,4,10,4,0,1,0
2023-10-23,170.84,Apple,0.0007,-0.3473335015572876,0.0,1,Apple market update,0.6931471805599453,17.840506846265747,0,10,4,1,0,0
2023-10-24,171.27,Apple,0.0025,-0.6334327286012031,0.0,0,Apple market update,0.6931471805599453,17.595523321802236,1,10,4,0,0,0
2023-10-25,168.96,Apple,-0.0135,0.6883934137123139,0.0,0,Apple market update,0.6931471805599453,17.861312442889542,2,10,4,0,0,0
2023-10-26,164.8,Apple,-0.0246,0.5558918653943156,0.0,1,Apple market update,0.6931471805599453,18.0728990093687,3,10,4,0,0,0
2023-10-27,166.12,Apple,0.008,-0.4828441319325961,0.0,1,Apple market update,0.6931471805599453,17.884521944562636,4,10,4,0,1,0
2023-10-30,168.16,Apple,0.0123,-0.3393692256581617,0.0,1,Apple market update,0.6931471805599453,17.749901544411973,0,10,4,1,0,0
2023-10-31,168.64,Apple,0.0028,-0.3299045109823269,0.0,1,Apple market update,0.6931471805599453,17.618744978614146,1,10,4,0,0,0
2023-11-01,171.8,Apple,0.0187,0.6224438961412706,0.0,1,Apple market update,0.6931471805599453,17.857419085400355,2,11,4,0,0,0
2023-11-02,175.35,Apple,0.0207,0.7856943641558303,0.0,0,Apple market update,0.6931471805599453,18.163654619230662,3,11,4,0,0,0
2023-11-03,174.44,Apple,-0.0052,0.10129565812542729,0.0,1,Apple market update,0.6931471805599453,18.19539992280326,4,11,4,0,1,0
2023-11-06,176.99,Apple,0.0146,-0.5764193773900674,0.0,1,Apple market update,0.6931471805599453,17.971910889970857,0,11,4,1,0,0
2023-11-07,179.55,Apple,0.0145,0.2758073119447231,0.0,1,Apple market update,0.6931471805599453,18.071548723362724,1,11,4,0,0,0
2023-11-08,180.6,Apple,0.0059,-0.9272183983616648,0.0,0,Apple market update,0.6931471805599453,17.71425176957383,2,11,4,0,0,0
2023-11-09,180.13,Apple,-0.0026,0.24047478127883895,0.0,1,Apple market update,0.6931471805599453,17.80010537482663,3,11,4,0,0,0
2023-11-10,184.31,Apple,0.0232,0.5449026564437542,0.0,0,Apple market update,0.6931471805599453,18.007184487331898,4,11,4,0,1,0
2023-11-13,182.73,Apple,-0.0086,-1.0772800241920912,0.0,1,Apple market update,0.6931471805599453,17.591198266356486,0,11,4,1,0,0
2023-11-14,185.34,Apple,0.0143,0.819733818688356,0.0,1,Apple market update,0.6931471805599453,17.911660173430448,1,11,4,0,0,0
2023-11-15,185.91,Apple,0.003,-0.2762132473734619,0.0,1,Apple market update,0.6931471805599453,17.800607448204936,2,11,4,0,0,0
2023-11-16,187.59,Apple,0.009,0.048527831110732084,0.0,0,Apple market update,0.6931471805599453,17.812111834445673,3,11,4,0,0,0
2023-11-17,187.57,Apple,-0.0001,-0.15676028674107795,0.0,1,Apple market update,0.6931471805599453,17.74581937423727,4,11,4,0,1,0
2023-11-20,189.31,Apple,0.0093,-0.22217201857057264,0.0,0,Apple market update,0.6931471805599453,17.65507256346583,0,11,4,1,0,0
2023-11-21,188.51,Apple,-0.0042,-0.5096990369084801,0.0,1,Apple market update,0.6931471805599453,17.45662996840243,1,11,4,0,0,0
2023-11-22,189.17,Apple,0.0035,0.11783211223940378,0.0,0,Apple market update,0.6931471805599453,17.494786571301724,2,11,4,0,0,0
2023-11-24,187.84,Apple,-0.007,-1.2845528672064166,0.0,0,Apple market update,0.6931471805599453,16.99557490752996,4,11,4,0,1,0
2023-11-27,187.67,Apple,-0.0009,1.2869954598230964,0.0,1,Apple market update,0.6931471805599453,17.51811047950191,0,11,4,1,0,0
2023-11-28,188.27,Apple,0.0032,-0.12458498254166113,0.0,0,Apple market update,0.6931471805599453,17.463969004860132,1,11,4,0,0,0
2023-11-29,187.25,Apple,-0.0054,0.30983528629715335,0.0,1,Apple market update,0.6931471805599453,17.577040874949343,2,11,4,0,0,0
2023-11-30,187.82,Apple,0.0031,0.34283531201490935,0.0,1,Apple market update,0.6931471805599453,17.703126130634413,3,11,4,0,0,0
2023-12-01,189.1,Apple,0.0068,-0.1544876862176312,0.0,0,Apple market update,0.6931471805599453,17.637713905051168,4,12,4,0,1,0
2023-12-04,187.31,Apple,-0.0095,-0.11898654579274744,0.0,1,Apple market update,0.6931471805599453,17.5857280573627,0,12,4,1,0,0
2023-12-05,191.26,Apple,0.0211,1.0739950925871329,0.0,0,Apple market update,0.6931471805599453,18.014641486051747,1,12,4,0,0,0
2023-12-06,190.17,Apple,-0.0057,-1.2456220311811816,0.0,1,Apple market update,0.6931471805599453,17.531268064123456,2,12,4,0,0,0
2023-12-07,192.1,Apple,0.0101,0.389244596124948,-3.469446951953614e-18,1,Apple market update,0.6931471805599453,17.675770706145904,3,12,4,0,0,0
2023-12-08,193.52,Apple,0.0074,0.3215727255012138,0.0,0,Apple market update,0.6931471805599453,17.793441165660578,4,12,4,0,1,0
2023-12-11,191.02,Apple,-0.0129,0.35769252215965713,0.0,1,Apple market update,0.6931471805599453,17.925461061545143,0,12,4,1,0,0
2023-12-12,192.53,Apple,0.0079,-0.3679668023914204,0.0,1,Apple market update,0.6931471805599453,17.780067207228456,1,12,4,0,0,0
2023-12-13,195.74,Apple,0.0167,0.7459810510045763,0.0,1,Apple market update,0.6931471805599453,18.069763492643347,2,12,4,0,0,0
2023-12-14,195.89,Apple,0.0008,-0.11898654579274744,0.0,0,Apple market update,0.6931471805599453,18.017686595507353,3,12,4,0,0,0
2023-12-15,195.36,Apple,-0.0027,1.5763401184559764,-3.469446951953614e-18,0,Apple market update,0.6931471805599453,18.671738258122556,4,12,4,0,1,0
2023-12-18,193.7,Apple,-0.0085,-2.04034854079823,0.0,1,Apple market update,0.6931471805599453,17.836422066377864,0,12,4,1,0,0
2023-12-19,194.74,Apple,0.0054,-0.8157492348974602,-3.469446951953614e-18,0,Apple market update,0.6931471805599453,17.522085052325213,1,12,4,0,0,0
2023-12-20,192.65,Apple,-0.0107,0.648420123102295,0.0,0,Apple market update,0.6931471805599453,17.771412659412366,2,12,4,0,0,0
2023-12-21,192.5,Apple,-0.0008,-0.29178322336974394,0.0,0,Apple market update,0.6931471805599453,17.654586477149827,3,12,4,0,0,0
2023-12-22,191.43,Apple,-0.0055,-0.5780813938130084,0.0,0,Apple market update,0.6931471805599453,17.430463588828104,4,12,4,0,1,0
2023-12-26,190.89,Apple,-0.0028,-0.6476788907602299,-3.469446951953614e-18,1,Apple market update,0.6931471805599453,17.180019784838255,1,12,4,0,0,0
2023-12-27,190.99,Apple,0.0005,1.2554422956674935,0.0,1,Apple market update,0.6931471805599453,17.688537005914377,2,12,4,0,0,0
2023-12-28,191.41,Apple,0.0022,-0.8960093521461989,-3.469446951953614e-18,0,Apple market update,0.6931471805599453,17.343337683066583,3,12,4,0,0,0
2023-12-29,190.38,Apple,-0.0054,0.5906349947796532,0.0,0,Apple market update,0.6931471805599453,17.56905589229277,4,12,4,0,1,0
2024-01-02,183.56,Apple,-0.0358,1.5872966994282158,0.0,0,Apple market update,0.6931471805599453,18.228171884349607,1,1,1,0,0,0
2024-01-03,182.19,Apple,-0.0075,-0.8956437676144798,0.0,0,Apple market update,0.6931471805599453,17.88307472177044,2,1,1,0,0,0
2024-01-04,179.87,Apple,-0.0127,0.5493059796802109,0.0,0,Apple market update,0.6931471805599453,18.091948887149307,3,1,1,0,0,0
2024-01-05,179.15,Apple,-0.004,-0.3620994609467426,0.0,1,Apple market update,0.6931471805599453,17.948750475929494,4,1,1,0,1,0
2024-01-08,183.48,Apple,0.0242,-0.12234394932761307,0.0,0,Apple market update,0.6931471805599453,17.895494177034,0,1,1,1,0,0
2024-01-09,183.07,Apple,-0.0023,-0.8369035010167106,0.0,1,Apple market update,0.6931471805599453,17.573024842809552,1,1,1,0,0,0
2024-01-10,184.11,Apple,0.0057,0.24656371067898275,0.0,0,Apple market update,0.6931471805599453,17.661242061347895,2,1,1,0,0,0
2024-01-11,183.51,Apple,-0.0032,0.14509202524612413,0.0,1,Apple market update,0.6931471805599453,17.70994785730947,3,1,1,0,0,0
2024-01-12,183.84,Apple,0.0018,-0.4970498182229783,0.0,0,Apple market update,0.6931471805599453,17.5162642583454,4,1,1,0,1,0
2024-01-16,181.57,Apple,-0.0123,1.1974414197799057,0.0,0,Apple market update,0.6931471805599453,17.999131999819177,1,1,1,0,0,0
2024-01-17,180.64,Apple,-0.0052,-0.8480694979548831,0.0,1,Apple market update,0.6931471805599453,17.672388671643855,2,1,1,0,0,0
2024-01-18,186.52,Apple,0.0326,1.2360941630607751,0.0,1,Apple market update,0.6931471805599453,18.17229375368329,3,1,1,0,0,0
2024-01-19,189.42,Apple,0.0155,-0.31107663100766103,0.0,1,Apple market update,0.6931471805599453,18.048210290913442,4,1,1,0,1,0
2024-01-22,191.72,Apple,0.0122,-0.34334838292979175,0.0,1,Apple market update,0.6931471805599453,17.912084317013168,0,1,1,1,0,0
2024-01-23,193.0,Apple,0.0067,-0.9095618131981817,0.0,0,Apple market update,0.6931471805599453,17.561611225335124,1,1,1,0,0,0
2024-01-24,192.32,Apple,-0.0035,0.6158933531360399,0.0,0,Apple market update,0.6931471805599453,17.797643429475237,2,1,1,0,0,0
2024-01-25,192.0,Apple,-0.0017,0.07572234418068677,0.0,0,Apple market update,0.6931471805599453,17.819603973533187,3,1,1,0,0,0
2024-01-26,190.27,Apple,-0.009,-0.5312293369224533,0.0,0,Apple market update,0.6931471805599453,17.613109901216994,4,1,1,0,1,0
2024-01-29,189.58,Apple,-0.0036,0.16297885924293748,0.0,0,Apple market update,0.6931471805599453,17.66875126470606,0,1,1,1,0,0
2024-01-30,185.94,Apple,-0.0192,0.45189610268335423,0.0,0,Apple market update,0.6931471805599453,17.838348395187147,1,1,1,0,0,0
2024-01-31,182.34,Apple,-0.0194,-9.616486604598614e-05,0.0,1,Apple market update,0.6931471805599453,17.831313248195315,2,1,1,0,0,0
2024-02-01,184.77,Apple,0.0133,0.42007643235163455,0.0,0,Apple market update,0.6931471805599453,17.988133210299278,3,2,1,0,0,0
2024-02-02,183.77,Apple,-0.0054,1.1402029326410708,3.469446951953614e-18,1,Apple market update,0.6931471805599453,18.44587762937582,4,2,1,0,1,0
2024-02-05,185.58,Apple,0.0098,-1.0024537139559266,0.0,1,Apple market update,0.6931471805599453,18.05926315715533,0,2,1,1,0,0
2024-02-06,187.18,Apple,0.0086,-1.2153660403460167,0.0,1,Apple market update,0.6931471805599453,17.588060002431344,1,2,1,0,0,0
2024-02-07,187.29,Apple,0.0006,0.5420952152914128,0.0,0,Apple market update,0.6931471805599453,17.794051393155655,2,2,1,0,0,0
2024-02-08,186.21,Apple,-0.0058,-0.6887336027519991,0.0,1,Apple market update,0.6931471805599453,17.52815539004134,3,2,1,0,0,0
2024-02-09,186.97,Apple,0.0041,0.2702705824709817,0.0,0,Apple market update,0.6931471805599453,17.625616024991423,4,2,1,0,1,0
2024-02-12,185.29,Apple,-0.009,-0.1870819275024988,0.0,0,Apple market update,0.6931471805599453,17.547973813296938,0,2,1,1,0,0
2024-02-13,183.2,Apple,-0.0113,0.7763328283716698,0.0,0,Apple market update,0.6931471805599453,17.8502732014411,1,2,1,0,0,0
2024-02-14,182.32,Apple,-0.0048,-0.07168319062393368,0.0,0,Apple market update,0.6931471805599453,17.81610291111513,2,2,1,0,0,0
2024-02-15,182.03,Apple,-0.0016,0.479053036489883,0.0,0,Apple market update,0.6931471805599453,17.996560215554354,3,2,1,0,0,0
2024-02-16,180.5,Apple,-0.0084,-0.7101495402205514,0.0,0,Apple market update,0.6931471805599453,17.7225712916621,4,2,1,0,1,0
2024-02-20,179.76,Apple,-0.0041,0.214741303075975,0.0,1,Apple market update,0.6931471805599453,17.798282776940614,1,2,1,0,0,0
2024-02-21,180.51,Apple,0.0042,-0.6736197053593662,0.0,1,Apple market update,0.6931471805599453,17.538100402983837,2,2,1,0,0,0
2024-02-22,182.54,Apple,0.0112,0.6116425865810494,0.0,0,Apple market update,0.6931471805599453,17.7723577974567,3,2,1,0,0,0
2024-02-23,180.71,Apple,-0.01,-0.373846904732781,0.0,0,Apple market update,0.6931471805599453,17.62482953835907,4,2,1,0,1,0
2024-02-26,179.36,Apple,-0.0075,-0.2438837084860336,0.0,1,Apple market update,0.6931471805599453,17.52584326164173,0,2,1,1,0,0
2024-02-27,180.82,Apple,0.0081,0.7335184003170759,0.0,0,Apple market update,0.6931471805599453,17.810382809051283,1,2,1,0,0,0
2024-02-28,179.62,Apple,-0.0066,-0.2574766356081646,0.0,0,Apple market update,0.6931471805599453,17.70638961733029,2,2,1,0,0,0
2024-02-29,178.95,Apple,-0.0037,2.3374356842992423,0.0,0,Apple market update,0.6931471805599453,18.733172014881045,3,2,1,0,0,0
2024-03-01,177.88,Apple,-0.006,-1.5708691502629977,0.0,0,Apple market update,0.6931471805599453,18.11365411287493,4,3,1,0,1,0
2024-03-04,173.36,Apple,-0.0254,0.283165377536425,0.0,0,Apple market update,0.6931471805599453,18.21623750918164,0,3,1,1,0,0
2024-03-05,168.43,Apple,-0.0284,0.41429262581112913,0.0,0,Apple market update,0.6931471805599453,18.37078017401057,1,3,1,0,0,0
2024-03-06,167.44,Apple,-0.0059,-0.8491519457644625,0.0,0,Apple market update,0.6931471805599453,18.043623790908224,2,3,1,0,0,0
2024-03-07,167.32,Apple,-0.0007,0.13621157152871718,0.0,1,Apple market update,0.6931471805599453,18.088908857357907,3,3,1,0,0,0
2024-03-08,169.03,Apple,0.0102,0.17634966983607106,0.0,1,Apple market update,0.6931471805599453,18.149750912533456,4,3,1,0,1,0
2024-03-11,171.03,Apple,0.0118,-0.6138641084881263,0.0,1,Apple market update,0.6931471805599453,17.91217743818395,0,3,1,1,0,0
2024-03-12,171.51,Apple,0.0028,0.0046606795802619306,0.0,0,Apple market update,0.6931471805599453,17.906940894619655,1,3,1,0,0,0
2024-03-13,169.43,Apple,-0.0121,-0.3289903681901877,0.0,1,Apple market update,0.6931471805599453,17.77610848535129,2,3,1,0,0,0
2024-03-14,171.28,Apple,0.0109,0.8391743488153393,0.0,0,Apple market update,0.6931471805599453,18.104784378734294,3,3,1,0,0,0
2024-03-15,170.91,Apple,-0.0022,1.2649013528357456,0.0,1,Apple market update,0.6931471805599453,18.617502504485824,4,3,1,0,1,0
2024-03-18,171.99,Apple,0.0064,-1.2284769311193402,0.0,1,Apple market update,0.6931471805599453,18.14102240838894,0,3,1,1,0,0
2024-03-19,174.33,Apple,0.0136,-0.8157492348974602,0.0,1,Apple market update,0.6931471805599453,17.826748853771875,1,3,1,0,0,0
2024-03-20,176.9,Apple,0.0147,-0.06867474524833819,0.0,0,Apple market update,0.6931471805599453,17.79375381338098,2,3,1,0,0,0
2024-03-21,169.67,Apple,-0.0409,1.646940196330453,0.0,1,Apple market update,0.6931471805599453,18.480658577823036,3,3,1,0,0,0
2024-03-22,170.57,Apple,0.0053,-1.037218986618717,0.0,0,Apple market update,0.6931471805599453,18.080442840097607,4,3,1,0,1,0
2024-03-25,169.15,Apple,-0.0083,-0.7011516923444634,0.0,0,Apple market update,0.6931471805599453,17.809819310494166,0,3,1,1,0,0
2024-03-26,168.02,Apple,-0.0067,0.16273491820698943,0.0,1,Apple market update,0.6931471805599453,17.86535276769953,1,3,1,0,0,0
2024-03-27,171.59,Apple,0.0212,0.1460763020025901,0.0,0,Apple market update,0.6931471805599453,17.914399794160158,2,3,1,0,0,0
2024-03-28,169.78,Apple,-0.0106,0.24047478127883895,0.0,0,Apple market update,0.6931471805599453,18.00019388721323,3,3,1,0,0,0
2024-04-01,168.34,Apple,-0.0085,-0.9106628669263556,0.0,0,Apple market update,0.6931471805599453,17.649366617044787,0,4,2,1,0,0
2024-04-02,167.16,Apple,-0.007,0.18625869497648698,-3.469446951953614e-18,1,Apple market update,0.6931471805599453,17.71403285761041,1,4,2,0,0,0
2024-04-03,167.97,Apple,0.0048,-0.07058872932975875,0.0,0,Apple market update,0.6931471805599453,17.68026795749322,2,4,2,0,0,0
2024-04-04,167.14,Apple,-0.0049,0.3242713654843508,0.0,1,Apple market update,0.6931471805599453,17.799005511428202,3,4,2,0,0,0
2024-04-05,167.9,Apple,0.0045,-0.6290361079574338,0.0,0,Apple market update,0.6931471805599453,17.55567233015552,4,4,2,0,1,0
2024-04-08,166.78,Apple,-0.0067,-0.2941870285341391,-3.469446951953614e-18,1,Apple market update,0.6931471805599453,17.43786287495391,0,4,2,1,0,0
2024-04-09,167.99,Apple,0.0072,0.33793196229476324,0.0,0,Apple market update,0.6931471805599453,17.562040828279326,1,4,2,0,0,0
2024-04-10,166.11,Apple,-0.0111,0.42712203948340505,0.0,1,Apple market update,0.6931471805599453,17.72170261641496,2,4,2,0,0,0
2024-04-11,173.3,Apple,0.0433,1.470772159945876,3.469446951953614e-18,1,Apple market update,0.6931471805599453,18.327142304688422,3,4,2,0,0,0
2024-04-12,174.8,Apple,0.0086,0.3023497611535166,0.0,0,Apple market update,0.6931471805599453,18.437251694216602,4,4,2,0,1,0
2024-04-15,170.98,Apple,-0.0219,-0.8412216488025391,0.0,0,Apple market update,0.6931471805599453,18.1132285372765,0,4,2,1,0,0
2024-04-16,167.7,Apple,-0.0192,0.024623453551630925,0.0,0,Apple market update,0.6931471805599453,18.115665326615694,1,4,2,0,0,0
2024-04-17,166.33,Apple,-0.0081,-0.9609252163800008,0.0,0,Apple market update,0.6931471805599453,17.745397076527258,2,4,2,0,0,0
2024-04-18,165.38,Apple,-0.0057,-0.4226089673303587,0.0,0,Apple market update,0.6931471805599453,17.579564759667488,3,4,2,0,0,0
2024-04-19,163.36,Apple,-0.0122,1.1400581986536127,0.0,1,Apple market update,0.6931471805599453,18.037212926633117,4,4,2,0,1,0
2024-04-22,164.19,Apple,0.0051,-0.9036951149035731,0.0,1,Apple market update,0.6931471805599453,17.689133654087478,0,4,2,1,0,0
2024-04-23,165.24,Apple,0.0064,0.09423867319602779,0.0,1,Apple market update,0.6931471805599453,17.718246592667263,1,4,2,0,0,0
2024-04-24,167.34,Apple,0.0127,-0.05098239910716239,0.0,1,Apple market update,0.6931471805599453,17.691943711477524,2,4,2,0,0,0
2024-04-25,168.2,Apple,0.0051,0.13991657374376765,0.0,0,Apple market update,0.6931471805599453,17.73863770359902,3,4,2,0,0,0
2024-04-26,167.62,Apple,-0.0035,-0.3002063767697639,0.0,1,Apple market update,0.6931471805599453,17.61857549540751,4,4,2,0,1,0
2024-04-29,171.78,Apple,0.0248,1.0508577575723692,0.0,0,Apple market update,0.6931471805599453,18.037506356443973,0,4,2,1,0,0
2024-04-30,168.64,Apple,-0.0183,-0.06949481794584862,0.0,0,Apple market update,0.6931471805599453,18.004176948095473,1,4,2,0,0,0
2024-05-01,167.62,Apple,-0.006,-0.6970071089345717,0.0,1,Apple market update,0.6931471805599453,17.735166379197736,2,5,2,0,0,0
2024-05-02,171.31,Apple,0.022,1.5154539669571796,0.0,1,Apple market update,0.6931471805599453,18.361088911750084,3,5,2,0,0,0
2024-05-03,181.56,Apple,0.0598,1.3473949299621932,0.0,0,Apple market update,0.6931471805599453,18.91063466728708,4,5,2,0,1,0
2024-05-06,179.91,Apple,-0.0091,-1.820831032597612,0.0,1,Apple market update,0.6931471805599453,18.179496699621026,0,5,2,1,0,0
2024-05-07,180.59,Apple,0.0038,-0.024313932532069052,0.0,1,Apple market update,0.6931471805599453,18.163279556020033,1,5,2,0,0,0
2024-05-08,180.93,Apple,0.0019,-1.3832220280718455,0.0,1,Apple market update,0.6931471805599453,17.623441154458394,2,5,2,0,0,0
2024-05-09,182.74,Apple,0.01,0.2346022280004348,0.0,0,Apple market update,0.6931471805599453,17.706983877517455,3,5,2,0,0,0
2024-05-10,181.48,Apple,-0.0069,0.11133407492272673,0.0,1,Apple market update,0.6931471805599453,17.742609370186884,4,5,2,0,1,0
2024-05-13,184.68,Apple,0.0176,0.8901384984270792,0.0,1,Apple market update,0.6931471805599453,18.09279871958282,0,5,2,1,0,0
2024-05-14,185.82,Apple,0.0062,-0.8268483153724889,0.0,1,Apple market update,0.6931471805599453,17.77429502351361,1,5,2,0,0,0
2024-05-15,188.09,Apple,0.0122,0.7597903716643382,0.0,1,Apple market update,0.6931471805599453,18.069703835332817,2,5,2,0,0,0
2024-05-16,188.21,Apple,0.0006,-0.7439350343589359,-3.469446951953614e-18,1,Apple market update,0.6931471805599453,17.782877461994847,3,5,2,0,0,0
2024-05-17,188.24,Apple,0.0002,-0.6385133317446886,0.0,1,Apple market update,0.6931471805599453,17.53595895283112,4,5,2,0,1,0
2024-05-20,189.4,Apple,0.0062,0.20497422011477284,0.0,1,Apple market update,0.6931471805599453,17.60787804824,0,5,2,1,0,0
2024-05-21,190.7,Apple,0.0069,-0.10671860893654647,0.0,0,Apple market update,0.6931471805599453,17.560519865186436,1,5,2,0,0,0
2024-05-22,189.26,Apple,-0.0075,-0.5132765964118955,0.0,0,Apple market update,0.6931471805599453,17.360765021481132,2,5,2,0,0,0
2024-05-23,185.28,Apple,-0.0211,0.9759446120230999,0.0,1,Apple market update,0.6931471805599453,17.747451889877542,3,5,2,0,0,0
2024-05-24,188.35,Apple,0.0166,-0.8810505010855003,0.0,1,Apple market update,0.6931471805599453,17.40807185193235,4,5,2,0,1,0
2024-05-28,188.36,Apple,0.0001,0.9229576698451661,0.0,1,Apple market update,0.6931471805599453,17.772126378623554,1,5,2,0,0,0
2024-05-29,188.66,Apple,0.0016,0.057547899760816465,0.0,1,Apple market update,0.6931471805599453,17.78708468686269,2,5,2,0,0,0
